,id_x,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,text_hi,hashtags,tweet_urls,tweet_emoticons,text_es,sentiment,max_sentiment,min_sentiment,negative,positive,total_replies_per_poi,"('index',)","('Topic0',)","('Topic1',)","('Topic2',)","('Topic3',)","('Topic4',)","('Topic5',)","('Topic6',)","('Topic7',)","('Topic8',)","('Topic9',)","('Topic10',)","('Topic11',)","('Topic12',)","('Topic13',)","('Topic14',)","('dominant_topic',)",dominanttopic,Word 0,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,id_y,words
10,1461370978273935360,SSalud_mx,132225222,True,Mexico,"Desde el 23 de diciembre 2020, México ha recibido 119 millones 775 mil 415 dosis envasadas de siete farmacéuticas distintas y se han envasado en nuestro territorio 46 millones 999 mil 840 biológicos. La mejor #Vacuna es cuidarnos mutuamente. https://t.co/bC80ZsLJ5P",es,,,2021-11-18T16:00:00Z,,['Vacuna'],,,"Desde el de diciembre , Mxico ha recibido millones mil dosis envasadas de siete farmacuticas distintas y se han envasado en nuestro territorio millones mil biolgicos. La mejor es cuidarnos mutuamente.",-0.0125000001862645,0,-0.0500000007450581,Cuanto tiempo tengo que esperar para que hagan una correccin de datos sobre mis vacunas,A cuidarnos capi saludos desde mty,4.0,Tweet10,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,para,mil,que,vacunaci,siendo,sigue,medidas,evitar,contagios,manos,1,"para,mil,que,vacunaci,siendo,sigue,medidas,evitar,contagios,manos"
11,1461370978273935360,SSalud_mx,132225222,True,Mexico,"Desde el 23 de diciembre 2020, México ha recibido 119 millones 775 mil 415 dosis envasadas de siete farmacéuticas distintas y se han envasado en nuestro territorio 46 millones 999 mil 840 biológicos. La mejor #Vacuna es cuidarnos mutuamente. https://t.co/bC80ZsLJ5P",es,,,2021-11-18T16:00:00Z,,['Vacuna'],,,"Desde el de diciembre , Mxico ha recibido millones mil dosis envasadas de siete farmacuticas distintas y se han envasado en nuestro territorio millones mil biolgicos. La mejor es cuidarnos mutuamente.",-0.0125000001862645,0,-0.0500000007450581,Cuanto tiempo tengo que esperar para que hagan una correccin de datos sobre mis vacunas,Desde julio met aclaracin de correccin de certificado me pusieron en las dos dosis la misma fecha y no me lo corrigen y no hay quien ayude por favor dganme cmo hacerle,4.0,Tweet11,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1,1,para,mil,que,vacunaci,siendo,sigue,medidas,evitar,contagios,manos,1,"para,mil,que,vacunaci,siendo,sigue,medidas,evitar,contagios,manos"
12,1461550273185255424,RahulGandhi,3171712086,True,India,"देश के अन्नदाता ने सत्याग्रह से अहंकार का सर झुका दिया।  अन्याय के खिलाफ़ ये जीत मुबारक हो!  जय हिंद, जय हिंद का किसान!  #FarmersProtest https://t.co/enrWm6f3Sq",hi,,,2021-11-19T04:00:00Z,"! , !",['FarmersProtest'],['https://t.co/enrWm6f3Sq'],,,0.19706667214632,0.954900026321411,0.0,Aage dekhle bachhe Asali kisaan ka jalwa agali elections me,Pls help me,6.0,Tweet12,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02,8,8,https,following,momentum,cases,day,variant,cdc,government,decision,health,8,"https,following,momentum,cases,day,variant,cdc,government,decision,health"
13,1461550273185255424,RahulGandhi,3171712086,True,India,"देश के अन्नदाता ने सत्याग्रह से अहंकार का सर झुका दिया।  अन्याय के खिलाफ़ ये जीत मुबारक हो!  जय हिंद, जय हिंद का किसान!  #FarmersProtest https://t.co/enrWm6f3Sq",hi,,,2021-11-19T04:00:00Z,"! , !",['FarmersProtest'],['https://t.co/enrWm6f3Sq'],,,0.19706667214632,0.954900026321411,0.0,Its high time RG builds up a cooperative coalition of all split away congress groups like TMC NCP YSR congress etc first eventually leading to merger into the grand ole party to get back to power,Pls help me,6.0,Tweet13,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02,8,8,https,following,momentum,cases,day,variant,cdc,government,decision,health,8,"https,following,momentum,cases,day,variant,cdc,government,decision,health"
14,1461550273185255424,RahulGandhi,3171712086,True,India,"देश के अन्नदाता ने सत्याग्रह से अहंकार का सर झुका दिया।  अन्याय के खिलाफ़ ये जीत मुबारक हो!  जय हिंद, जय हिंद का किसान!  #FarmersProtest https://t.co/enrWm6f3Sq",hi,,,2021-11-19T04:00:00Z,"! , !",['FarmersProtest'],['https://t.co/enrWm6f3Sq'],,,0.19706667214632,0.954900026321411,0.0,LS,Pls help me,6.0,Tweet14,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02,8,8,https,following,momentum,cases,day,variant,cdc,government,decision,health,8,"https,following,momentum,cases,day,variant,cdc,government,decision,health"
15,1461550273185255424,RahulGandhi,3171712086,True,India,"देश के अन्नदाता ने सत्याग्रह से अहंकार का सर झुका दिया।  अन्याय के खिलाफ़ ये जीत मुबारक हो!  जय हिंद, जय हिंद का किसान!  #FarmersProtest https://t.co/enrWm6f3Sq",hi,,,2021-11-19T04:00:00Z,"! , !",['FarmersProtest'],['https://t.co/enrWm6f3Sq'],,,0.19706667214632,0.954900026321411,0.0,Withdrawal of farm laws took India a decade back and this is just because of antination elements within the country and outside the country,Pls help me,6.0,Tweet15,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02,8,8,https,following,momentum,cases,day,variant,cdc,government,decision,health,8,"https,following,momentum,cases,day,variant,cdc,government,decision,health"
16,1461837881740251144,CDCgov,146569971,True,USA,"UPDATE: Everyone ages 18+ is eligible for a #COVID19 booster.  If you got an mRNA vaccine, you may get a booster dose 6 months after being fully vaccinated.   If you got a one-dose vaccine, you may get a booster dose 2 months after being fully vaccinated. https://t.co/h0qVLjSlKN https://t.co/thVFQgcTK1",en,"UPDATE: Everyone ages + is eligible for a booster.If you got an mRNA vaccine, you may get a booster dose months after being fully vaccinated. If you got a one-dose vaccine, you may get a booster dose months after being fully vaccinated.",,2021-11-19T23:00:00Z,,['COVID19'],['https://t.co/h0qVLjSlKN'],,,-0.365675002336502,0.536499977111816,-0.999700009822845,"Symptoms,? What are they.. I dont have time to get sick I have work",min,4.0,Tweet16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,https,vaccine,booster,months,initial,covid19,ages,amp,shot,time,7,"https,vaccine,booster,months,initial,covid19,ages,amp,shot,time"
17,1461839687715332096,CDCDirector,426909329,True,USA,"Today, I endorsed ACIP’s recommendation to expand #COVID19 booster eligibility. Everyone 18+ regardless of their primary series may receive a booster dose. For those now eligible, a booster may give extra protection as we enter the winter holidays. https://t.co/lbsjF3x1rT https://t.co/sZ4ZTjRUrp",en,"Today, I endorsed ACIPs recommendation to expand booster eligibility. Everyone + regardless of their primary series may receive a booster dose. For those now eligible, a booster may give extra protection as we enter the winter holidays.",,2021-11-20T00:00:00Z,,['COVID19'],"['https://t.co/lbsjF3x1rT', 'https://t.co/sZ4ZTjRUrp']",['xp'],,0.0350288466273981,1,-1.0,Evil,I am on my ninth vaccine Feel great No whooping cough can hurt me,502.0,Tweet17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,10,10,https,covid19,world,today,india,new,safe,prevent,omicron,pmoindia,10,"https,covid19,world,today,india,new,safe,prevent,omicron,pmoindia"
18,1461839687715332096,CDCDirector,426909329,True,USA,"Today, I endorsed ACIP’s recommendation to expand #COVID19 booster eligibility. Everyone 18+ regardless of their primary series may receive a booster dose. For those now eligible, a booster may give extra protection as we enter the winter holidays. https://t.co/lbsjF3x1rT https://t.co/sZ4ZTjRUrp",en,"Today, I endorsed ACIPs recommendation to expand booster eligibility. Everyone + regardless of their primary series may receive a booster dose. For those now eligible, a booster may give extra protection as we enter the winter holidays.",,2021-11-20T00:00:00Z,,['COVID19'],"['https://t.co/lbsjF3x1rT', 'https://t.co/sZ4ZTjRUrp']",['xp'],,0.0350288466273981,1,-1.0,Evil,Just show us the real data  We are still waiting  Were is the DATA,502.0,Tweet18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,10,10,https,covid19,world,today,india,new,safe,prevent,omicron,pmoindia,10,"https,covid19,world,today,india,new,safe,prevent,omicron,pmoindia"
19,1461839687715332096,CDCDirector,426909329,True,USA,"Today, I endorsed ACIP’s recommendation to expand #COVID19 booster eligibility. Everyone 18+ regardless of their primary series may receive a booster dose. For those now eligible, a booster may give extra protection as we enter the winter holidays. https://t.co/lbsjF3x1rT https://t.co/sZ4ZTjRUrp",en,"Today, I endorsed ACIPs recommendation to expand booster eligibility. Everyone + regardless of their primary series may receive a booster dose. For those now eligible, a booster may give extra protection as we enter the winter holidays.",,2021-11-20T00:00:00Z,,['COVID19'],"['https://t.co/lbsjF3x1rT', 'https://t.co/sZ4ZTjRUrp']",['xp'],,0.0350288466273981,1,-1.0,Terrible,I am on my ninth vaccine Feel great No whooping cough can hurt me,502.0,Tweet19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,10,10,https,covid19,world,today,india,new,safe,prevent,omicron,pmoindia,10,"https,covid19,world,today,india,new,safe,prevent,omicron,pmoindia"
20,1461839687715332096,CDCDirector,426909329,True,USA,"Today, I endorsed ACIP’s recommendation to expand #COVID19 booster eligibility. Everyone 18+ regardless of their primary series may receive a booster dose. For those now eligible, a booster may give extra protection as we enter the winter holidays. https://t.co/lbsjF3x1rT https://t.co/sZ4ZTjRUrp",en,"Today, I endorsed ACIPs recommendation to expand booster eligibility. Everyone + regardless of their primary series may receive a booster dose. For those now eligible, a booster may give extra protection as we enter the winter holidays.",,2021-11-20T00:00:00Z,,['COVID19'],"['https://t.co/lbsjF3x1rT', 'https://t.co/sZ4ZTjRUrp']",['xp'],,0.0350288466273981,1,-1.0,Terrible,Just show us the real data  We are still waiting  Were is the DATA,502.0,Tweet20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,10,10,https,covid19,world,today,india,new,safe,prevent,omicron,pmoindia,10,"https,covid19,world,today,india,new,safe,prevent,omicron,pmoindia"
